id	0_best_fc2_vgg19_mfcc_bow_padding_model	1_best_fc2_vgg19_mfcc_bow_padding_model	2_best_fc2_vgg19_mfcc_bow_padding_model	3_best_fc2_vgg19_mfcc_bow_padding_model	4_best_fc2_vgg19_mfcc_bow_padding_model	5_best_fc2_vgg19_mfcc_bow_padding_model	6_best_fc2_vgg19_mfcc_bow_padding_model	7_best_fc2_vgg19_mfcc_bow_padding_model	8_best_fc2_vgg19_mfcc_bow_padding_model	9_best_fc2_vgg19_mfcc_bow_padding_model	10_best_fc2_vgg19_mfcc_bow_padding_model	11_best_fc2_vgg19_mfcc_bow_padding_model	12_best_fc2_vgg19_mfcc_bow_padding_model	13_best_fc2_vgg19_mfcc_bow_padding_model	14_best_fc2_vgg19_mfcc_bow_padding_model	15_best_fc2_vgg19_mfcc_bow_padding_model	16_best_fc2_vgg19_mfcc_bow_padding_model	17_best_fc2_vgg19_mfcc_bow_padding_model	18_best_fc2_vgg19_mfcc_bow_padding_model	19_best_fc2_vgg19_mfcc_bow_padding_model	20_best_fc2_vgg19_mfcc_bow_padding_model	21_best_fc2_vgg19_mfcc_bow_padding_model	22_best_fc2_vgg19_mfcc_bow_padding_model	23_best_fc2_vgg19_mfcc_bow_padding_model	24_best_fc2_vgg19_mfcc_bow_padding_model	25_best_fc2_vgg19_mfcc_bow_padding_model	26_best_fc2_vgg19_mfcc_bow_padding_model	27_best_fc2_vgg19_mfcc_bow_padding_model	28_best_fc2_vgg19_mfcc_bow_padding_model	29_best_fc2_vgg19_mfcc_bow_padding_model	30_best_fc2_vgg19_mfcc_bow_padding_model	31_best_fc2_vgg19_mfcc_bow_padding_model	32_best_fc2_vgg19_mfcc_bow_padding_model	33_best_fc2_vgg19_mfcc_bow_padding_model	34_best_fc2_vgg19_mfcc_bow_padding_model	35_best_fc2_vgg19_mfcc_bow_padding_model	36_best_fc2_vgg19_mfcc_bow_padding_model	37_best_fc2_vgg19_mfcc_bow_padding_model	38_best_fc2_vgg19_mfcc_bow_padding_model	39_best_fc2_vgg19_mfcc_bow_padding_model	40_best_fc2_vgg19_mfcc_bow_padding_model	41_best_fc2_vgg19_mfcc_bow_padding_model	42_best_fc2_vgg19_mfcc_bow_padding_model	43_best_fc2_vgg19_mfcc_bow_padding_model	44_best_fc2_vgg19_mfcc_bow_padding_model	45_best_fc2_vgg19_mfcc_bow_padding_model	46_best_fc2_vgg19_mfcc_bow_padding_model	47_best_fc2_vgg19_mfcc_bow_padding_model	48_best_fc2_vgg19_mfcc_bow_padding_model	49_best_fc2_vgg19_mfcc_bow_padding_model	50_best_fc2_vgg19_mfcc_bow_padding_model	51_best_fc2_vgg19_mfcc_bow_padding_model	52_best_fc2_vgg19_mfcc_bow_padding_model	53_best_fc2_vgg19_mfcc_bow_padding_model	54_best_fc2_vgg19_mfcc_bow_padding_model	55_best_fc2_vgg19_mfcc_bow_padding_model	56_best_fc2_vgg19_mfcc_bow_padding_model	57_best_fc2_vgg19_mfcc_bow_padding_model	58_best_fc2_vgg19_mfcc_bow_padding_model	59_best_fc2_vgg19_mfcc_bow_padding_model	60_best_fc2_vgg19_mfcc_bow_padding_model	61_best_fc2_vgg19_mfcc_bow_padding_model	62_best_fc2_vgg19_mfcc_bow_padding_model	63_best_fc2_vgg19_mfcc_bow_padding_model	64_best_fc2_vgg19_mfcc_bow_padding_model	65_best_fc2_vgg19_mfcc_bow_padding_model	66_best_fc2_vgg19_mfcc_bow_padding_model	67_best_fc2_vgg19_mfcc_bow_padding_model	68_best_fc2_vgg19_mfcc_bow_padding_model	69_best_fc2_vgg19_mfcc_bow_padding_model	70_best_fc2_vgg19_mfcc_bow_padding_model	71_best_fc2_vgg19_mfcc_bow_padding_model	72_best_fc2_vgg19_mfcc_bow_padding_model	73_best_fc2_vgg19_mfcc_bow_padding_model	74_best_fc2_vgg19_mfcc_bow_padding_model	75_best_fc2_vgg19_mfcc_bow_padding_model	76_best_fc2_vgg19_mfcc_bow_padding_model	77_best_fc2_vgg19_mfcc_bow_padding_model	78_best_fc2_vgg19_mfcc_bow_padding_model	79_best_fc2_vgg19_mfcc_bow_padding_model	80_best_fc2_vgg19_mfcc_bow_padding_model	81_best_fc2_vgg19_mfcc_bow_padding_model	82_best_fc2_vgg19_mfcc_bow_padding_model	83_best_fc2_vgg19_mfcc_bow_padding_model	84_best_fc2_vgg19_mfcc_bow_padding_model	85_best_fc2_vgg19_mfcc_bow_padding_model	86_best_fc2_vgg19_mfcc_bow_padding_model	87_best_fc2_vgg19_mfcc_bow_padding_model	88_best_fc2_vgg19_mfcc_bow_padding_model	89_best_fc2_vgg19_mfcc_bow_padding_model	90_best_fc2_vgg19_mfcc_bow_padding_model	91_best_fc2_vgg19_mfcc_bow_padding_model	92_best_fc2_vgg19_mfcc_bow_padding_model	93_best_fc2_vgg19_mfcc_bow_padding_model	94_best_fc2_vgg19_mfcc_bow_padding_model	95_best_fc2_vgg19_mfcc_bow_padding_model	96_best_fc2_vgg19_mfcc_bow_padding_model	97_best_fc2_vgg19_mfcc_bow_padding_model	98_best_fc2_vgg19_mfcc_bow_padding_model	99_best_fc2_vgg19_mfcc_bow_padding_model	100_best_fc2_vgg19_mfcc_bow_padding_model	101_best_fc2_vgg19_mfcc_bow_padding_model	102_best_fc2_vgg19_mfcc_bow_padding_model	103_best_fc2_vgg19_mfcc_bow_padding_model	104_best_fc2_vgg19_mfcc_bow_padding_model	105_best_fc2_vgg19_mfcc_bow_padding_model	106_best_fc2_vgg19_mfcc_bow_padding_model	107_best_fc2_vgg19_mfcc_bow_padding_model	108_best_fc2_vgg19_mfcc_bow_padding_model	109_best_fc2_vgg19_mfcc_bow_padding_model	110_best_fc2_vgg19_mfcc_bow_padding_model	111_best_fc2_vgg19_mfcc_bow_padding_model	112_best_fc2_vgg19_mfcc_bow_padding_model	113_best_fc2_vgg19_mfcc_bow_padding_model	114_best_fc2_vgg19_mfcc_bow_padding_model	115_best_fc2_vgg19_mfcc_bow_padding_model	116_best_fc2_vgg19_mfcc_bow_padding_model	117_best_fc2_vgg19_mfcc_bow_padding_model	118_best_fc2_vgg19_mfcc_bow_padding_model	119_best_fc2_vgg19_mfcc_bow_padding_model	120_best_fc2_vgg19_mfcc_bow_padding_model	121_best_fc2_vgg19_mfcc_bow_padding_model	122_best_fc2_vgg19_mfcc_bow_padding_model	123_best_fc2_vgg19_mfcc_bow_padding_model	124_best_fc2_vgg19_mfcc_bow_padding_model	125_best_fc2_vgg19_mfcc_bow_padding_model	126_best_fc2_vgg19_mfcc_bow_padding_model	127_best_fc2_vgg19_mfcc_bow_padding_model
fGkY9LqzBy6dKrsJ	0.061779775	0.0	0.069730796	0.069661915	0.0699996	0.0594698	0.0	0.0650695	0.0	0.061394382	0.083994	0.004240132	0.0	0.0	0.05687397	0.0	0.06031458	0.0	0.05046286	0.0	0.0	0.0	0.0	0.0	0.06461689	0.06194118	0.057848237	0.060264952	0.0	0.0	0.06871572	0.04824486	0.03657888	0.0025361136	0.00072228425	0.0046335515	0.002631932	0.06576102	0.06141221	0.040733736	0.0	0.0	0.06313626	0.0	0.077064805	0.003957307	0.0	0.048463047	0.064520516	0.0	0.06799089	0.0032356882	0.0	0.07743014	0.011496048	0.04652576	0.0	0.0684297	0.066641115	0.023504544	0.04332904	0.0	0.0	0.0	0.06717808	0.0675949	0.0	0.059069276	0.0026774409	0.05456207	0.050657555	0.059045713	0.00514405	0.059321042	0.055369876	0.07727584	0.07039816	0.0045041954	0.0	0.0	0.018474838	0.07372642	0.05668149	0.047137164	0.0	0.0	0.065410405	0.055425845	0.014456227	0.040141772	0.05244469	0.06513106	0.06327277	0.061877243	0.0	0.0	0.0	0.0	0.058060873	0.07075479	0.0	0.0	0.0	0.05808066	0.0	0.0	0.07013996	0.057083268	0.020425294	0.06707945	0.0054123504	0.062683545	0.0	0.0	0.056901887	0.054682504	0.064575545	0.06832634	0.0	0.059239194	0.0	0.0	0.0	0.0	0.0	0.06161882	0.0	0.034440164
fglad5mdYS3Ch6HR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014289739	0.0	0.0	0.0	0.0	0.0	0.0015738966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010867274	0.0	0.0	0.0	0.0	0.0	0.0	0.00074780476	0.0	0.0	0.0	0.007879358	0.0034036904	0.0	0.0	0.0	0.0	0.005637757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026157596	0.0	0.0	0.0	0.002427733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009903322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FgQJ9yc58sRL8FSM	0.010651169	0.034829594	0.009336669	0.005649328	0.0056534354	0.014493806	0.03452566	0.012438778	0.025899034	0.012667646	0.01280541	0.0	0.0	0.033096343	0.0068285847	0.03475096	0.010514842	0.0	0.004909318	0.029517515	0.035778396	0.00487472	0.03592395	0.0	0.009718901	0.012365144	0.0076090824	0.012377999	0.023213588	0.0	0.006312369	0.0051270574	0.009493854	0.0	0.010601324	0.0	0.0	0.00899375	0.009853351	0.00022615031	0.025366986	0.0049942206	0.018378006	0.0	0.008602755	0.01302037	0.011911469	0.011567616	0.0076056807	0.033111513	0.0082018	0.0064517097	0.037109397	0.008082607	0.00045805128	0.010764745	0.031242598	0.006867808	0.008567815	0.00054160086	0.010364293	0.028923983	0.0	0.02152766	0.010719754	0.007167002	0.0	0.007696568	0.0052591623	0.016423745	0.0074122553	0.010944316	0.003327582	0.00658047	0.0062860874	0.011305558	0.012293779	0.0015092165	0.036309645	0.0	0.0	0.010129744	0.015425809	0.0046986253	0.000933117	0.0	0.011912879	0.013724488	0.009934848	0.007466409	0.015407275	0.012930924	0.010438105	0.008012482	0.011610675	0.0	0.0	0.0	0.006551722	0.0105040725	0.0	0.030056035	0.029992592	0.009360974	0.034590833	0.0	0.012312648	0.014857705	0.004704255	0.0105611235	0.0147632845	0.008715012	0.029081717	0.038903527	0.009002637	0.014275991	0.0073875585	0.010419412	0.029679216	0.006125691	0.0	0.0	0.011342935	0.034302816	0.008300005	0.016349992	0.02860503	0.008241281
FGu37Yca3YzMivPd	0.050031412	0.0052639237	0.056848243	0.0597164	0.06645921	0.054829385	0.0	0.056098606	0.0	0.051513396	0.071044505	0.0030311812	0.0	0.0	0.050357386	0.009449238	0.054296724	0.0	0.043542318	0.00787992	0.008768217	0.0	0.0	0.0	0.055504456	0.04723295	0.050299086	0.05374777	0.0	0.0	0.06234352	0.035914756	0.027426653	0.0	0.001770436	0.00397591	0.0016476477	0.057490483	0.051407702	0.02799651	0.007873771	0.0	0.059940346	0.0	0.05834082	0.006360555	0.0033145938	0.034714956	0.056914452	0.0	0.05410582	0.0027798985	0.008634787	0.06252184	0.008231914	0.033990834	0.010288168	0.06319398	0.059600174	0.0127059575	0.030194664	0.0015740248	0.0	0.0044510956	0.055898804	0.058054656	0.0	0.050466448	0.0018926206	0.043832052	0.04284658	0.049681712	0.0073698866	0.046347827	0.04480431	0.0668515	0.058781598	0.0	0.013671825	0.0	0.015494024	0.065316126	0.04556495	0.03618155	0.0	0.0	0.056622792	0.04340341	0.0090824105	0.030496912	0.050422125	0.052032355	0.054176535	0.0475638	0.0	0.0	0.0	0.0	0.053455852	0.05920929	0.0	0.01631211	0.0119276205	0.049274802	0.0	0.0	0.06461201	0.05467855	0.01651077	0.058359627	0.008348625	0.05388685	0.0	0.025353333	0.0484325	0.044096533	0.05240591	0.058581386	0.014087182	0.04730922	0.0	0.0	0.0011824704	0.007091076	0.0009770712	0.055401556	0.012926037	0.02441887
fgYkWrzvQJMq0oOf	0.002881014	0.05740999	0.003944654	0.0	0.0	0.0	0.049975667	0.0	0.04556061	0.014391365	0.0	1.7239192e-05	0.0021213423	0.053672172	0.0014886071	0.061182346	0.0	0.010358618	0.0	0.0592339	0.058221627	0.0027067985	0.07183636	0.0	0.0	0.0064811767	0.0	0.0069765896	0.04392397	0.0	0.0	0.012406069	0.011795844	0.009931518	0.010420119	0.0018821133	0.0	0.0	0.0013844764	0.004508652	0.045157775	0.0075636953	0.0	0.005472362	0.0	0.015317568	0.018767804	0.010746944	0.0042654425	0.060325906	0.0	0.0056204214	0.05867897	0.0023359081	0.02095995	0.015516924	0.051017616	0.0	0.0	0.008368647	0.016067697	0.056140047	0.0	0.04518127	0.0	0.0	0.0067736385	0.0	0.0021172503	0.00537986	0.001375274	0.0040617753	0.0	0.00058061205	0.0	0.0	0.0024183942	0.0	0.057338003	0.0	0.0	0.0031574867	0.01577853	0.008011813	0.02229692	0.0	0.001457957	0.001267356	0.027838428	0.014637934	0.0	0.0	0.0	0.003466458	0.03063318	0.00051064783	0.0	0.0	0.0	0.004386738	0.0	0.05479224	0.05788563	0.0057474496	0.060351193	0.0	0.002549203	0.0025436762	0.011709587	0.013141826	0.017388776	0.0	0.057518963	0.06051156	0.0	0.004684065	6.737317e-05	0.0	0.063041635	0.0005438876	0.00019888241	0.022115191	0.027622404	0.064446785	0.028852165	0.0006593111	0.06221832	0.011688414
FH67mrtz7531Lh6j	0.0	0.0	0.010414472	0.009265287	0.010814216	0.0	0.0	0.0034298473	0.0	0.0	0.024880389	0.0	0.0	0.0	0.0	0.0	0.006220852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018623099	0.0025813333	0.0	0.002028546	0.0	0.0	0.014297232	0.0	0.0	0.0	0.0	0.0	0.0	0.005023965	0.0044857226	0.00524215	0.0	0.0	0.0020503174	0.0	0.015348606	0.0	0.0	0.0	0.0	0.0	0.00437952	0.0	0.0	0.012043543	0.0	7.851472e-06	0.0	0.007461845	0.013233349	0.0	0.0	0.0	0.0	0.0	0.0	0.009009687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013116388	0.007264543	0.0	0.0	0.0	0.0	0.014106623	0.00015931841	0.0	0.0	0.0	0.012351067	0.0	0.0	0.0	0.0	0.0018680396	0.0043452	0.0	0.0	0.0	0.0	0.0	0.0	0.0052249087	0.0	0.0	0.0	0.0	0.0	0.0	0.016050484	0.004008942	0.0	0.010894378	0.0	0.009809855	0.0	0.0	0.0	0.0	0.0072756596	0.010599381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067772083	0.0	0.00068304775
FHbTlqJXuYnrDgoc	0.14321637	0.0	0.13699545	0.14860734	0.13392954	0.13785326	0.0	0.1372785	0.024546895	0.13286984	0.13503964	0.05762318	0.057417125	0.0	0.13584892	0.0	0.14165395	0.07992176	0.14250347	0.0	0.0	0.020553797	0.0	0.044662308	0.13593742	0.14247163	0.14475712	0.14174068	0.0	0.0060345577	0.13606717	0.13780256	0.12750302	0.07225018	0.021427281	0.07003505	0.061233584	0.13894764	0.1379647	0.11348491	0.0	0.026776748	0.14482924	0.04470721	0.13919613	0.024045745	0.013571614	0.1451902	0.13385741	0.0	0.14943416	0.017357886	0.0	0.1423567	0.09792337	0.14072254	0.0014980017	0.13341886	0.14835928	0.09735597	0.1417452	0.0	0.0	0.028777884	0.1438428	0.13693076	0.052261297	0.1441128	0.02525166	0.14709772	0.13825256	0.13655788	0.018912999	0.13828771	0.14260198	0.13534015	0.13656944	0.094546236	0.0	0.0	0.08434981	0.13816658	0.13740964	0.13708928	0.10472951	0.05282622	0.14409348	0.141912	0.124045976	0.14042976	0.13403809	0.14042205	0.1432278	0.1323874	0.0635427	0.04957284	0.05337655	0.055648193	0.1427855	0.13899334	0.036207583	0.0123550845	0.0	0.13690946	0.0	0.041096643	0.14518197	0.1361719	0.11177266	0.1302611	0.016536007	0.13646972	0.0	0.0	0.13605252	0.13559273	0.14032304	0.13758403	0.0	0.14260265	0.07714832	0.09399922	0.041710895	0.0	0.083731435	0.13808052	0.0	0.11770957
FhCFY3ZEjwxDcUlX	0.07314939	0.0	0.07578069	0.08273361	0.08965651	0.08001015	0.0	0.07732395	0.0	0.061911855	0.08485791	0.0166407	0.0061379606	0.0	0.07273856	0.0	0.07733037	0.01309359	0.068511546	0.0	0.0	0.0050715115	0.0	0.003997701	0.07701123	0.08071669	0.072083436	0.07836069	0.0	0.0	0.08034039	0.06623857	0.050919566	0.017141646	0.007926659	0.018367657	0.0168808	0.080956355	0.07115897	0.052505128	0.0	0.0018279005	0.08408012	0.0	0.08382184	0.0064803297	0.0	0.06358508	0.07401554	0.0	0.07827865	0.006722342	0.0	0.08643147	0.021425959	0.064303905	0.0	0.08158679	0.08494754	0.038187835	0.05804338	0.0	0.0	0.0	0.074791715	0.07931886	0.0	0.07396661	0.008226389	0.07033257	0.07226205	0.07200621	0.010086883	0.06976273	0.06956416	0.08491665	0.078374736	0.017342921	0.0	0.0	0.033486277	0.082944445	0.063583486	0.061663963	0.014003446	0.010779259	0.07943525	0.06429201	0.017472295	0.046665948	0.07139367	0.07432833	0.08129242	0.072775476	0.0	0.0	0.004181563	0.0	0.07203181	0.07951632	0.00027675382	0.0	0.0	0.075322285	0.0	0.0	0.08906412	0.07840964	0.041850932	0.07648459	0.0061839344	0.07716863	0.0	0.0	0.070153624	0.07277183	0.07193746	0.08004414	0.0	0.074126296	0.0064943996	0.011282719	0.0	0.0	0.003252176	0.071515754	0.0	0.04203491
fI0rk5LL5l6NyCeh	0.034312215	0.0	0.034355868	0.03493382	0.044234365	0.031630408	0.0	0.041270014	0.0	0.03222116	0.051594924	0.008091453	0.0	0.0	0.025557458	0.0026155107	0.03572799	0.004713696	0.026951795	0.004004116	0.0	0.0005603116	0.0	0.0	0.03348992	0.032169767	0.037960567	0.03527876	0.0	0.0	0.040325813	0.044900604	0.033419568	0.007520736	0.0039943117	0.007372723	0.010027773	0.038152676	0.025318407	0.03660352	0.001956244	0.0002632576	0.04223213	0.0	0.03894893	0.008666953	0.005000884	0.041618194	0.02713116	0.0	0.032344654	0.0032765262	0.008284149	0.045184027	0.015989143	0.04497694	0.0037763205	0.040889617	0.03795052	0.023830486	0.035886005	0.0	0.0	0.0033715477	0.028026614	0.037700426	0.0	0.034112856	0.0006548754	0.034005135	0.025766604	0.03141744	0.0	0.024029644	0.025940964	0.04877387	0.039184242	0.01060525	0.0072185267	0.0	0.025163658	0.0439426	0.048452444	0.037576456	0.009382128	0.0038945738	0.047071155	0.024942376	0.009044786	0.023394216	0.03283809	0.026931431	0.039945588	0.031036425	0.0	0.0	0.001833053	0.0	0.030699968	0.038653567	0.0	0.0040355762	0.004781648	0.029970247	0.0	0.0	0.04601107	0.036485925	0.02777015	0.036394883	0.0107730925	0.03157742	0.0	0.010480138	0.031012598	0.033503093	0.037200432	0.03956363	0.008471642	0.021243582	0.0	0.0076334677	0.0060010334	0.0009249056	0.0059559387	0.035186663	0.0	0.03886586
fIBllAKPOXbsQtjA	0.011272786	0.0	0.019761762	0.009094219	0.00896496	0.005387804	0.0	0.009725734	0.0	0.0029644205	0.0069267964	0.031829003	0.0324368	0.0	0.0139056025	0.0	0.009310401	0.026092533	0.011753334	0.0	0.0	0.01655667	0.0	0.033562943	0.010293946	0.024971172	0.014020567	0.011611338	0.0	0.011069067	0.014795417	0.039167076	0.033773404	0.035332814	0.017869892	0.03683496	0.03423552	0.0032463672	0.010293922	0.039097395	0.0	0.020945368	0.011511155	0.027355688	0.011651048	0.016545031	0.0056356154	0.03321269	0.014340332	0.0	0.009899482	0.015604384	0.0	0.018177351	0.02335754	0.027454656	0.0	0.009014264	0.021642046	0.040166873	0.026254645	0.0	0.0	0.0	0.010779396	0.011109832	0.026314333	0.0050283177	0.02084183	0.017327191	0.008033983	0.00951012	0.019548647	0.011300386	0.011940138	0.007213817	0.010156986	0.033524632	0.0	0.0085668545	0.040808823	0.012959267	0.017202081	0.03860325	0.023510328	0.0356202	0.0141681675	0.005995024	0.023639135	0.022015965	0.008452096	0.013430121	0.008356433	0.0050891964	0.008988082	0.031631283	0.03248016	0.036029477	0.0075931964	0.012147903	0.023514913	0.0	0.0	0.015228554	0.0	0.028803037	0.008159425	0.011305173	0.038098168	0.004984266	0.011915603	0.008182401	0.0	0.0	0.0106325345	0.00659894	0.011756373	0.012724895	0.0	0.0196701	0.03091243	0.022987153	0.009065733	0.0	0.016631046	0.014726046	0.0	0.034834474
FidvFpaZ0XVeMZEy	0.049585972	0.06021204	0.0470344	0.046390012	0.043011848	0.052274	0.056339853	0.048567727	0.044035025	0.056710158	0.0498914	0.0	0.0	0.055051826	0.04370999	0.061459165	0.04700886	0.0006628869	0.04115582	0.061664432	0.05694431	0.003176981	0.050780542	0.0	0.05257893	0.040437862	0.0415119	0.052396353	0.032860037	0.0	0.050996356	0.018581657	0.0128468815	5.5443734e-06	0.0071460824	0.0	0.0	0.050277203	0.047594804	0.018492993	0.05066497	0.000856287	0.050053846	0.0	0.045634177	0.012223825	0.016058713	0.02807796	0.0513308	0.04778037	0.047511812	0.0027720279	0.056898523	0.051423453	0.015180712	0.026713122	0.053058095	0.045857597	0.04443125	0.0040456634	0.039106462	0.052067127	0.0	0.043056108	0.048183084	0.043215144	0.0	0.045574	0.0023436407	0.052579444	0.0495235	0.046992254	0.0	0.04625162	0.04259742	0.049414977	0.04582527	0.0033009297	0.062379323	0.0	0.00039126058	0.047667596	0.037784975	0.026743313	0.01256508	0.0	0.041175257	0.04823105	0.030146811	0.037739728	0.051730223	0.047026742	0.04398675	0.058022846	0.027576702	0.0	0.0	0.0	0.049779058	0.048332136	0.0	0.051238	0.05600772	0.04432494	0.061423633	0.0	0.053398486	0.060223978	0.006313904	0.054242	0.016005915	0.050465122	0.05261077	0.067756474	0.048970845	0.05797154	0.050178092	0.047857266	0.05937766	0.045199238	0.0	0.0042864215	0.022544092	0.05706648	0.024642475	0.04376432	0.061167456	0.016547807
fiElM2mqSyXLx3uX	0.041750576	0.0	0.046578817	0.045134533	0.05573307	0.04304672	0.0	0.04792073	0.0	0.03848546	0.05577361	0.021056613	0.008063309	0.0	0.04154536	0.0	0.048710447	0.013847665	0.037840277	0.0	0.0	0.0063684117	0.0	0.014434513	0.045263167	0.056887593	0.046814565	0.04590555	0.0	0.0	0.05761694	0.054646272	0.04466228	0.021210378	0.008731442	0.019377226	0.025550278	0.051833484	0.03846332	0.03762194	0.0	0.005496636	0.057324626	0.002526059	0.047414824	0.010361646	0.0	0.051711604	0.045635752	0.0	0.042357873	0.009182993	0.0	0.05806735	0.015017076	0.051844105	0.0	0.053047743	0.05621779	0.03737216	0.041246258	0.0	0.0	0.0	0.046214655	0.04778112	0.0	0.04451214	0.010590219	0.04221684	0.036365554	0.043026034	0.015228563	0.039644916	0.038518842	0.054959804	0.049898457	0.018982058	0.0	0.0	0.03170488	0.056130823	0.048202965	0.0451284	0.0077743004	0.018784706	0.05778288	0.037486665	0.0059809214	0.032996777	0.040039204	0.052999545	0.04903856	0.03975222	0.0	0.0	0.012357652	0.009435261	0.039255932	0.05190358	0.0038694048	0.0	0.0	0.044396095	0.0	0.008383651	0.059921358	0.05143691	0.04028325	0.04346003	0.008457708	0.040813368	0.0	0.0	0.042751674	0.037144687	0.04108039	0.049510363	0.0	0.045442477	0.010489346	0.009695768	0.0	0.0	0.0017052082	0.050437823	0.0	0.043649863
FIIoSixBjzGK2upP	0.061204188	0.0	0.057428073	0.06525484	0.06196933	0.06238343	0.0	0.05757999	0.0	0.056448154	0.058202296	0.0086805	0.021773037	0.0	0.061382204	0.0	0.05876251	0.02517483	0.05830606	0.0	0.0	0.0129377255	0.0	0.0072030113	0.060866375	0.06233769	0.06303264	0.061836116	0.0	0.0	0.057555933	0.04984772	0.0456013	0.026707977	0.01561597	0.018129567	0.0048042233	0.05758273	0.060087822	0.044020604	0.0	0.013754438	0.0645163	0.016916158	0.065521054	0.015501647	0.005448613	0.056450997	0.05947589	0.0	0.066639215	0.009542569	0.0	0.06381109	0.03113808	0.056447588	0.0	0.062493753	0.06865698	0.027372165	0.06582471	0.0	0.0	0.0	0.06041545	0.056978233	0.021157647	0.061783116	0.010335878	0.06946538	0.056760415	0.059665766	0.0038931258	0.06407501	0.058639724	0.05675601	0.058576126	0.028199334	0.0	0.0	0.024527173	0.06290578	0.06095766	0.05382104	0.030763451	0.005117521	0.059739515	0.062294148	0.048410393	0.0566841	0.05879098	0.058225367	0.054434843	0.058690704	0.013803097	0.02001206	0.00998365	0.009393043	0.06566615	0.06274162	0.0137085505	0.0	0.0	0.056367584	0.0	0.0027505031	0.061242145	0.056396518	0.043966882	0.055631947	0.013698038	0.06045321	0.0	0.0	0.0606462	0.060989615	0.062293645	0.062389355	0.0	0.06462971	0.019124614	0.031552922	0.0068858103	0.0	0.023951706	0.059978664	0.0	0.037389506
fioC0far8ppA5yjN	0.06291775	0.0	0.07030182	0.07376834	0.06430273	0.061324663	0.0	0.059712686	0.0	0.052107524	0.06199185	0.03137417	0.029748872	0.0	0.06882738	0.0	0.068360485	0.028141908	0.06060283	0.0	0.0	0.014070372	0.0	0.03012545	0.06069987	0.07436153	0.06285152	0.064310096	0.0	0.014909623	0.068863966	0.06963321	0.0677616	0.039455548	0.013849925	0.037011083	0.0331002	0.058835696	0.064696595	0.059014864	0.0	0.0150244925	0.06374136	0.0236186	0.06283609	0.011516528	0.0	0.07340708	0.06408555	0.0	0.06834366	0.014216137	0.0	0.07001551	0.035686795	0.069697976	0.0	0.058699448	0.07513144	0.058899906	0.06766716	0.0	0.0	0.0	0.06310938	0.059749853	0.020248584	0.06254425	0.016880073	0.06183586	0.06023424	0.058888208	0.019403156	0.067560434	0.06253581	0.055243406	0.06347835	0.042401697	0.0	0.0018283149	0.046205558	0.06829639	0.05690444	0.07467181	0.034409977	0.033013627	0.06608333	0.062019654	0.04066318	0.05240058	0.05891659	0.070116654	0.06781336	0.057045124	0.0051308945	0.025398768	0.028978815	0.03705092	0.062895305	0.066027984	0.022552729	0.0	0.0	0.06426428	0.0	0.022376515	0.06499032	0.06346066	0.062151458	0.059874862	0.007079788	0.059121467	0.0	0.0	0.056443624	0.061011896	0.06496261	0.06706032	0.0	0.06602587	0.04041923	0.029755399	0.0	0.0	0.017302006	0.06451808	0.0	0.05753982
