id	0_best_fc2_vgg19_lyrics_bert_padding_model	1_best_fc2_vgg19_lyrics_bert_padding_model	2_best_fc2_vgg19_lyrics_bert_padding_model	3_best_fc2_vgg19_lyrics_bert_padding_model	4_best_fc2_vgg19_lyrics_bert_padding_model	5_best_fc2_vgg19_lyrics_bert_padding_model	6_best_fc2_vgg19_lyrics_bert_padding_model	7_best_fc2_vgg19_lyrics_bert_padding_model	8_best_fc2_vgg19_lyrics_bert_padding_model	9_best_fc2_vgg19_lyrics_bert_padding_model	10_best_fc2_vgg19_lyrics_bert_padding_model	11_best_fc2_vgg19_lyrics_bert_padding_model	12_best_fc2_vgg19_lyrics_bert_padding_model	13_best_fc2_vgg19_lyrics_bert_padding_model	14_best_fc2_vgg19_lyrics_bert_padding_model	15_best_fc2_vgg19_lyrics_bert_padding_model	16_best_fc2_vgg19_lyrics_bert_padding_model	17_best_fc2_vgg19_lyrics_bert_padding_model	18_best_fc2_vgg19_lyrics_bert_padding_model	19_best_fc2_vgg19_lyrics_bert_padding_model	20_best_fc2_vgg19_lyrics_bert_padding_model	21_best_fc2_vgg19_lyrics_bert_padding_model	22_best_fc2_vgg19_lyrics_bert_padding_model	23_best_fc2_vgg19_lyrics_bert_padding_model	24_best_fc2_vgg19_lyrics_bert_padding_model	25_best_fc2_vgg19_lyrics_bert_padding_model	26_best_fc2_vgg19_lyrics_bert_padding_model	27_best_fc2_vgg19_lyrics_bert_padding_model	28_best_fc2_vgg19_lyrics_bert_padding_model	29_best_fc2_vgg19_lyrics_bert_padding_model	30_best_fc2_vgg19_lyrics_bert_padding_model	31_best_fc2_vgg19_lyrics_bert_padding_model	32_best_fc2_vgg19_lyrics_bert_padding_model	33_best_fc2_vgg19_lyrics_bert_padding_model	34_best_fc2_vgg19_lyrics_bert_padding_model	35_best_fc2_vgg19_lyrics_bert_padding_model	36_best_fc2_vgg19_lyrics_bert_padding_model	37_best_fc2_vgg19_lyrics_bert_padding_model	38_best_fc2_vgg19_lyrics_bert_padding_model	39_best_fc2_vgg19_lyrics_bert_padding_model	40_best_fc2_vgg19_lyrics_bert_padding_model	41_best_fc2_vgg19_lyrics_bert_padding_model	42_best_fc2_vgg19_lyrics_bert_padding_model	43_best_fc2_vgg19_lyrics_bert_padding_model	44_best_fc2_vgg19_lyrics_bert_padding_model	45_best_fc2_vgg19_lyrics_bert_padding_model	46_best_fc2_vgg19_lyrics_bert_padding_model	47_best_fc2_vgg19_lyrics_bert_padding_model	48_best_fc2_vgg19_lyrics_bert_padding_model	49_best_fc2_vgg19_lyrics_bert_padding_model	50_best_fc2_vgg19_lyrics_bert_padding_model	51_best_fc2_vgg19_lyrics_bert_padding_model	52_best_fc2_vgg19_lyrics_bert_padding_model	53_best_fc2_vgg19_lyrics_bert_padding_model	54_best_fc2_vgg19_lyrics_bert_padding_model	55_best_fc2_vgg19_lyrics_bert_padding_model	56_best_fc2_vgg19_lyrics_bert_padding_model	57_best_fc2_vgg19_lyrics_bert_padding_model	58_best_fc2_vgg19_lyrics_bert_padding_model	59_best_fc2_vgg19_lyrics_bert_padding_model	60_best_fc2_vgg19_lyrics_bert_padding_model	61_best_fc2_vgg19_lyrics_bert_padding_model	62_best_fc2_vgg19_lyrics_bert_padding_model	63_best_fc2_vgg19_lyrics_bert_padding_model	64_best_fc2_vgg19_lyrics_bert_padding_model	65_best_fc2_vgg19_lyrics_bert_padding_model	66_best_fc2_vgg19_lyrics_bert_padding_model	67_best_fc2_vgg19_lyrics_bert_padding_model	68_best_fc2_vgg19_lyrics_bert_padding_model	69_best_fc2_vgg19_lyrics_bert_padding_model	70_best_fc2_vgg19_lyrics_bert_padding_model	71_best_fc2_vgg19_lyrics_bert_padding_model	72_best_fc2_vgg19_lyrics_bert_padding_model	73_best_fc2_vgg19_lyrics_bert_padding_model	74_best_fc2_vgg19_lyrics_bert_padding_model	75_best_fc2_vgg19_lyrics_bert_padding_model	76_best_fc2_vgg19_lyrics_bert_padding_model	77_best_fc2_vgg19_lyrics_bert_padding_model	78_best_fc2_vgg19_lyrics_bert_padding_model	79_best_fc2_vgg19_lyrics_bert_padding_model	80_best_fc2_vgg19_lyrics_bert_padding_model	81_best_fc2_vgg19_lyrics_bert_padding_model	82_best_fc2_vgg19_lyrics_bert_padding_model	83_best_fc2_vgg19_lyrics_bert_padding_model	84_best_fc2_vgg19_lyrics_bert_padding_model	85_best_fc2_vgg19_lyrics_bert_padding_model	86_best_fc2_vgg19_lyrics_bert_padding_model	87_best_fc2_vgg19_lyrics_bert_padding_model	88_best_fc2_vgg19_lyrics_bert_padding_model	89_best_fc2_vgg19_lyrics_bert_padding_model	90_best_fc2_vgg19_lyrics_bert_padding_model	91_best_fc2_vgg19_lyrics_bert_padding_model	92_best_fc2_vgg19_lyrics_bert_padding_model	93_best_fc2_vgg19_lyrics_bert_padding_model	94_best_fc2_vgg19_lyrics_bert_padding_model	95_best_fc2_vgg19_lyrics_bert_padding_model	96_best_fc2_vgg19_lyrics_bert_padding_model	97_best_fc2_vgg19_lyrics_bert_padding_model	98_best_fc2_vgg19_lyrics_bert_padding_model	99_best_fc2_vgg19_lyrics_bert_padding_model	100_best_fc2_vgg19_lyrics_bert_padding_model	101_best_fc2_vgg19_lyrics_bert_padding_model	102_best_fc2_vgg19_lyrics_bert_padding_model	103_best_fc2_vgg19_lyrics_bert_padding_model	104_best_fc2_vgg19_lyrics_bert_padding_model	105_best_fc2_vgg19_lyrics_bert_padding_model	106_best_fc2_vgg19_lyrics_bert_padding_model	107_best_fc2_vgg19_lyrics_bert_padding_model	108_best_fc2_vgg19_lyrics_bert_padding_model	109_best_fc2_vgg19_lyrics_bert_padding_model	110_best_fc2_vgg19_lyrics_bert_padding_model	111_best_fc2_vgg19_lyrics_bert_padding_model	112_best_fc2_vgg19_lyrics_bert_padding_model	113_best_fc2_vgg19_lyrics_bert_padding_model	114_best_fc2_vgg19_lyrics_bert_padding_model	115_best_fc2_vgg19_lyrics_bert_padding_model	116_best_fc2_vgg19_lyrics_bert_padding_model	117_best_fc2_vgg19_lyrics_bert_padding_model	118_best_fc2_vgg19_lyrics_bert_padding_model	119_best_fc2_vgg19_lyrics_bert_padding_model	120_best_fc2_vgg19_lyrics_bert_padding_model	121_best_fc2_vgg19_lyrics_bert_padding_model	122_best_fc2_vgg19_lyrics_bert_padding_model	123_best_fc2_vgg19_lyrics_bert_padding_model	124_best_fc2_vgg19_lyrics_bert_padding_model	125_best_fc2_vgg19_lyrics_bert_padding_model	126_best_fc2_vgg19_lyrics_bert_padding_model	127_best_fc2_vgg19_lyrics_bert_padding_model
fRMJgtiXyl81FQGA	0.09250304	0.08286081	0.087258644	0.092029795	0.10286713	0.08979409	0.087821014	0.090510964	0.10771378	0.09626535	0.10278876	0.032375447	0.06308429	0.07283346	0.096888915	0.032488514	0.07728855	0.076409474	0.06935614	0.070661016	0.05777248	0.02367998	0.08332046	0.0777974	0.0741809	0.094888106	0.09325428	0.032573134	0.10068335	0.035281375	0.06589859	0.08149558	0.071125	0.08239884	0.03887152	0.09070178	0.0	0.102233775	0.086522944	0.082139246	0.14992987	0.04717814	0.11113837	0.003436354	0.06994091	0.0018361466	0.10182514	0.0724905	0.11927639	0.046126258	0.09627346	0.119070984	0.09208815	0.06689682	0.12221325	0.07872671	0.061254717	0.08554751	0.0896684	0.07781623	0.10828273	0.085410945	0.09686003	0.034087513	0.091309674	0.048002735	0.055173513	0.070731014	0.044171054	0.0779013	0.08001867	0.07629043	0.040715147	0.116333686	0.079164885	0.08109028	0.10452705	0.078482404	0.07668064	0.07370857	0.08598678	0.06722858	0.1004557	0.13192071	0.13340232	0.023684015	0.067922756	0.07532143	0.110057615	0.07808311	0.041900814	0.1166016	0.0903349	0.062191047	0.15064062	0.08262095	0.09615606	0.057777334	0.068569906	0.06707743	0.0	0.07620731	0.14689194	0.08530149	0.087821804	0.09397077	0.092975	0.07886201	0.065503806	0.08169626	0.04704781	0.07966258	0.1959802	0.04430577	0.045057986	0.0701175	0.08101324	0.117753245	0.028813453	0.070243455	0.09228534	0.080257155	0.029935991	0.058345575	0.058018584	0.12402648	0.1579911	0.09691588
QDdCkF3Nj4C9O7P0	0.090564944	0.08098092	0.08486309	0.09014623	0.10096285	0.087915204	0.08658731	0.08976763	0.10596695	0.0940434	0.10062132	0.03094579	0.061236687	0.0719088	0.095220566	0.030884072	0.0753242	0.075521804	0.068762176	0.07024577	0.05644621	0.022683123	0.08349556	0.07593511	0.072653025	0.093054876	0.090906814	0.030943392	0.09975291	0.033820517	0.06377831	0.079806685	0.06924153	0.08115552	0.03921531	0.08998121	0.0	0.100571126	0.08407689	0.08010142	0.14931594	0.045065932	0.11009942	0.0030992047	0.06825982	0.00092225143	0.100885965	0.070612036	0.117099404	0.046884265	0.09564911	0.11763903	0.090618655	0.06511833	0.120351255	0.07653975	0.059834313	0.083570205	0.088699974	0.07706242	0.106713705	0.08433004	0.09573444	0.029759739	0.0894332	0.046413165	0.054233372	0.06897562	0.044050235	0.07553425	0.0782426	0.07407198	0.04131757	0.11390684	0.07720452	0.07923126	0.10279293	0.07830816	0.07495959	0.0727223	0.08387974	0.06555374	0.098634794	0.13054343	0.13401122	0.023804117	0.065739065	0.07361708	0.108913496	0.076496996	0.04182572	0.1147838	0.08821072	0.060132906	0.15137115	0.080642395	0.094109744	0.056401018	0.06685781	0.0657211	0.0	0.07463074	0.14577249	0.08326178	0.08577618	0.09155066	0.09129749	0.07665793	0.0655375	0.08003094	0.04567227	0.07780984	0.19598693	0.042945746	0.043126035	0.06826187	0.077471465	0.11567767	0.028468864	0.06878684	0.09016098	0.07817365	0.029963601	0.058303397	0.05678302	0.12286607	0.15681556	0.095331356
FKHqXJZXiZW46NDW	0.095444866	0.08519174	0.08971211	0.094279304	0.106203005	0.09217857	0.09173772	0.09166045	0.11016029	0.09896495	0.10565507	0.03523277	0.06403257	0.07533909	0.09929603	0.034213766	0.07985904	0.07806941	0.0728913	0.072610304	0.05916296	0.02525603	0.08507293	0.080298446	0.07704647	0.09708424	0.09625458	0.03376425	0.10358632	0.0392709	0.068804935	0.08366944	0.07339388	0.083588034	0.037778404	0.093351565	0.0	0.104434825	0.089056104	0.08414689	0.15372957	0.05087696	0.11259289	0.0052203443	0.072006375	0.0038670332	0.10245685	0.074889384	0.122183554	0.04928879	0.10023319	0.12123283	0.094141744	0.06881437	0.12482408	0.08105705	0.06367082	0.088519715	0.09239774	0.08033861	0.1107306	0.0865161	0.09850115	0.037838753	0.09374585	0.051048677	0.057029776	0.0727175	0.04515088	0.07980202	0.0824781	0.078535505	0.043148782	0.11913543	0.08186285	0.0842455	0.10686594	0.080009036	0.07950974	0.07660427	0.08812325	0.069557294	0.10302357	0.13405275	0.13704239	0.024492092	0.07052224	0.07765128	0.11427938	0.0802655	0.042432413	0.119189486	0.09273195	0.06387317	0.15376621	0.084342174	0.09877086	0.05998673	0.07049215	0.06992432	0.0	0.0782715	0.14919588	0.08793934	0.08959601	0.09592366	0.095384344	0.08113086	0.06710047	0.083953194	0.050109725	0.08293725	0.19800176	0.045330234	0.046610344	0.07309453	0.08272625	0.12050901	0.031490076	0.072391085	0.09545671	0.083540194	0.030804172	0.06012105	0.061285533	0.12755291	0.16104563	0.09917165
mcSyQWsHtskCQIBJ	0.0908828	0.08069396	0.08524258	0.09036278	0.10100437	0.08809322	0.08950699	0.09089559	0.10600527	0.0940653	0.100756265	0.03055342	0.060022175	0.07231206	0.094680585	0.032161582	0.07525083	0.07513539	0.06990415	0.070714585	0.05691343	0.02039361	0.083880424	0.075482555	0.071956255	0.09334015	0.091474324	0.030709095	0.098157905	0.032180957	0.06329476	0.07975055	0.06936118	0.07867576	0.038386595	0.08900873	0.0	0.098876834	0.08439136	0.08002874	0.15074006	0.043400805	0.10902988	0.0037863562	0.06827474	0.0016497684	0.10111672	0.070610166	0.11750056	0.046619665	0.09585694	0.11810258	0.09204607	0.064989634	0.1205198	0.076668926	0.05906984	0.08360435	0.088056244	0.074871585	0.106720015	0.08574844	0.09523997	0.03136056	0.08976724	0.04562154	0.05318926	0.06821443	0.043072257	0.07577299	0.07806095	0.074154586	0.036600955	0.11362767	0.07687719	0.078929886	0.10201551	0.07534476	0.07478075	0.07085008	0.08374783	0.0652283	0.09852797	0.13084216	0.13539994	0.020960696	0.065785825	0.07344129	0.10892072	0.07626939	0.042593203	0.114970826	0.088472255	0.06003049	0.15119855	0.079401456	0.09379505	0.05490627	0.066593826	0.065100804	0.0	0.0744687	0.14467163	0.08296646	0.08652642	0.09329187	0.09103324	0.07665788	0.06376401	0.0799621	0.048319407	0.077577665	0.19453205	0.042390108	0.04328354	0.06766039	0.07731696	0.11560592	0.03018787	0.06867461	0.09019186	0.07722369	0.027621815	0.05874953	0.05915282	0.1221825	0.15770873	0.09478985
iGsnwK7uBvqaMR7y	0.09492919	0.08496393	0.08979318	0.0941527	0.10571401	0.09248173	0.08912121	0.08805805	0.11008285	0.098354094	0.10510338	0.03518867	0.065048575	0.073273666	0.0993087	0.028183522	0.07944099	0.07841668	0.06918477	0.07000731	0.056329463	0.026101556	0.08374231	0.081044205	0.07637605	0.09670237	0.095906205	0.035079546	0.10341994	0.037870586	0.068641685	0.08354011	0.07323057	0.08357366	0.0376111	0.09395518	0.0	0.10432944	0.08889529	0.08402355	0.150445	0.051210202	0.11244255	0.0030423182	0.07198723	0.0019203345	0.09978518	0.074724175	0.12162888	0.04742876	0.097592145	0.1177735	0.09061461	0.06893338	0.12487818	0.08080757	0.06435351	0.08856007	0.09278005	0.081328005	0.11050936	0.084464915	0.09917703	0.03506798	0.09352102	0.052119248	0.056847908	0.07261847	0.046262633	0.07954534	0.08208103	0.07836071	0.04408432	0.11880708	0.082141	0.084003106	0.107210554	0.08076907	0.07944256	0.07658434	0.08809409	0.0696721	0.10282888	0.13416094	0.13437013	0.024375245	0.070063576	0.07732956	0.110309206	0.08037354	0.041999795	0.11928505	0.0921492	0.06382976	0.15016022	0.08407824	0.09846679	0.06026368	0.07082556	0.07003403	0.0	0.07829135	0.1489062	0.08752689	0.0854995	0.09222849	0.09507646	0.08113753	0.0684128	0.084186256	0.046780966	0.08276958	0.19826908	0.046233937	0.04663058	0.07310272	0.08170004	0.12001537	0.029378995	0.072183624	0.09427402	0.08405515	0.03168817	0.057167877	0.05669181	0.12683235	0.15630144	0.099518724
nbZZTk0V1ByXZbSJ	0.09183938	0.08224685	0.086756736	0.09196207	0.10260754	0.089743495	0.08590676	0.08841692	0.10714359	0.09562221	0.10226055	0.033191636	0.06340587	0.070650116	0.096820764	0.029181859	0.076724924	0.076106116	0.06778453	0.068544164	0.054349214	0.024749786	0.08234429	0.07856102	0.07411459	0.094510674	0.09300902	0.03292434	0.10197651	0.037244514	0.06548222	0.08129345	0.07082056	0.08216672	0.036498398	0.09130614	0.0	0.10363759	0.08582275	0.08158327	0.14816025	0.04755132	0.11085149	0.0019698667	0.06967747	7.2484e-05	0.09874742	0.07214622	0.11909843	0.045305945	0.09332526	0.11713219	0.08942319	0.06680205	0.12190378	0.07804836	0.061306674	0.08562703	0.09019565	0.079830356	0.10844911	0.08247843	0.09700514	0.031530667	0.09100667	0.04820797	0.05566105	0.07112417	0.045356426	0.07730709	0.079987414	0.07604257	0.04245303	0.11630332	0.0792272	0.08105958	0.104491666	0.07982071	0.07683112	0.07496141	0.085519284	0.06715917	0.1001889	0.13162833	0.13153748	0.02496203	0.06725723	0.07494789	0.10731484	0.07840576	0.041498777	0.116445296	0.08973959	0.061653383	0.1492706	0.08219	0.0959449	0.058067143	0.06844275	0.06756177	0.0	0.075925246	0.1464005	0.08510191	0.08433831	0.090405464	0.092461936	0.07841601	0.066855356	0.081635766	0.04614947	0.07960632	0.1965943	0.043575343	0.0459902	0.07029258	0.08060604	0.11773097	0.027604982	0.070478864	0.092515714	0.08062014	0.03127648	0.056657016	0.056705736	0.1244457	0.15437664	0.09701164
ngX5BFaiNZUB4P71	0.08930767	0.07882526	0.082318395	0.08708613	0.09819367	0.08610183	0.090782635	0.09454244	0.103194244	0.09200481	0.098211244	0.027527943	0.05537668	0.07277239	0.09202146	0.037327595	0.07304426	0.073348425	0.073859	0.07521017	0.060322672	0.017140422	0.08793651	0.070605285	0.070253864	0.0910332	0.08905877	0.02631047	0.096205406	0.027998783	0.06110267	0.07792072	0.06727145	0.07785923	0.041443575	0.08702092	0.0	0.0938473	0.082119696	0.07778715	0.15703107	0.03858121	0.10759672	0.00678845	0.06576886	0.0045181955	0.101241045	0.0683881	0.1148665	0.04962983	0.10037527	0.11899853	0.09561014	0.06299587	0.1181512	0.074458644	0.056768246	0.08046101	0.08723989	0.07132	0.10412563	0.089565285	0.09339058	0.029277239	0.08752412	0.04268863	0.04968189	0.06548164	0.04025034	0.07318263	0.07509195	0.071347654	0.03454365	0.110092126	0.07397709	0.07677294	0.09968769	0.0739443	0.07226051	0.0676211	0.081376165	0.0625631	0.09622999	0.13040315	0.13887267	0.017651321	0.06390143	0.07162952	0.11078983	0.07388508	0.045336768	0.11221414	0.08633597	0.057410985	0.15490441	0.0764621	0.091674976	0.051633734	0.06416221	0.06181948	0.0	0.07244707	0.1422938	0.080956735	0.09043717	0.09471792	0.08868095	0.0742939	0.059917808	0.07756289	0.049774524	0.07595769	0.19310889	0.041185793	0.039434273	0.06471979	0.072786584	0.11277749	0.033749003	0.06655406	0.08717527	0.07313597	0.023872944	0.06294567	0.062756136	0.11965804	0.16247907	0.09267925
RTPlj6FFNw1k5dIA	0.09184699	0.0820091	0.08624811	0.0916246	0.10255043	0.08898733	0.08814843	0.089504905	0.107206464	0.09530215	0.10221586	0.031976398	0.061690982	0.0741098	0.09633782	0.031566497	0.07644441	0.07524091	0.06935285	0.07114635	0.05601592	0.022712221	0.08477133	0.077552475	0.07296189	0.0942144	0.09232291	0.0317507	0.099492416	0.034840297	0.06500285	0.080738135	0.07045636	0.08028526	0.0381807	0.09032699	0.0	0.101954915	0.08549615	0.080935754	0.15137345	0.04649546	0.10968597	0.0020008718	0.0692174	0.0010744174	0.099728346	0.071766555	0.11868251	0.04690705	0.09543061	0.118449055	0.09197407	0.065868765	0.121673726	0.077910185	0.060051985	0.08530774	0.08911684	0.07666615	0.10796883	0.08506277	0.09562077	0.032944728	0.09076792	0.047360707	0.053949334	0.069626085	0.04326559	0.07705442	0.079328254	0.07518281	0.04008682	0.11462382	0.078580774	0.080673836	0.10411778	0.07712604	0.076305665	0.07344586	0.085191764	0.066364914	0.099874824	0.13125598	0.1368836	0.021616438	0.066745	0.07458256	0.10869268	0.07747215	0.042642787	0.11634081	0.0891077	0.060602218	0.14983855	0.081594884	0.09530721	0.056619626	0.06786689	0.066934004	0.0	0.075430386	0.14535941	0.08465383	0.086627595	0.09348516	0.0923505	0.07782343	0.065046884	0.08075577	0.047966518	0.078852646	0.19666798	0.042587608	0.043977916	0.06974191	0.079615645	0.11721644	0.029451776	0.06940499	0.09180341	0.07955198	0.029220602	0.057680614	0.058330957	0.12451929	0.15758236	0.095810816
31nn0gSAPo0rAhB6	0.092217214	0.08233692	0.086623415	0.09161559	0.102574274	0.090001635	0.08699471	0.09047773	0.10697652	0.09587251	0.10248355	0.03321648	0.062274165	0.070909254	0.0964155	0.031308588	0.07684659	0.07698849	0.0692882	0.07011371	0.055985052	0.024049705	0.08246471	0.07824193	0.07436378	0.09471008	0.0931122	0.033155035	0.101916805	0.03731085	0.06581207	0.08121003	0.07075018	0.082887754	0.03797601	0.091134794	0.0	0.10423307	0.085781924	0.08178788	0.1490986	0.046518225	0.111355096	0.0037635977	0.06966924	0.001257023	0.099362195	0.07220822	0.11902866	0.045531895	0.096729465	0.11761292	0.09064517	0.06739319	0.121767126	0.07809401	0.062015653	0.08577569	0.09038476	0.078806624	0.1081399	0.083835684	0.096800104	0.03344042	0.090794064	0.048132	0.055649735	0.07068958	0.046345443	0.07727901	0.07973783	0.07585324	0.042012725	0.11631837	0.07930938	0.080888644	0.10485725	0.080351576	0.07671779	0.07453354	0.08547021	0.06710268	0.100137174	0.13173574	0.13340805	0.025158325	0.067780845	0.07499206	0.109922215	0.07794553	0.040251903	0.11654545	0.089828424	0.061830934	0.15035582	0.08178671	0.09613832	0.057851087	0.068350084	0.06751345	0.0	0.07626363	0.1470421	0.08512406	0.086014934	0.091408476	0.09262261	0.07836469	0.06655303	0.08167174	0.046919852	0.07984248	0.1962569	0.044186354	0.045909505	0.07018942	0.08097998	0.117514476	0.028652953	0.070670806	0.09254564	0.08016735	0.030998813	0.057268195	0.05692273	0.12466201	0.1563141	0.09712357
jEMxGIVB7OrAg93t	0.092181146	0.08272218	0.086784974	0.09160186	0.102626964	0.08972506	0.08833041	0.09068861	0.10761895	0.095844485	0.10250436	0.033144522	0.062281083	0.071985714	0.096949816	0.031641625	0.07697556	0.076362036	0.07000333	0.070405036	0.056745198	0.023587476	0.08368784	0.077528596	0.07478661	0.09459262	0.093237296	0.032458723	0.101472475	0.034979086	0.065549456	0.081414856	0.07089265	0.08154914	0.03784137	0.091448136	0.0	0.102613576	0.08615223	0.08171868	0.1504538	0.046002984	0.11127159	0.003151196	0.0697456	0.0012614686	0.09992014	0.07237127	0.11910237	0.046927903	0.095875695	0.1180976	0.09154665	0.06685977	0.12217051	0.07818316	0.061184637	0.08535827	0.09077312	0.07914271	0.10850772	0.084456354	0.09721552	0.031316124	0.09107156	0.048989024	0.055562362	0.07083091	0.04518946	0.07708167	0.0797313	0.076233834	0.04199985	0.11587975	0.079352275	0.08122697	0.10495645	0.079483174	0.0769265	0.07386874	0.08562347	0.06719264	0.10034922	0.13233845	0.13352138	0.024305748	0.067665346	0.075253926	0.10913143	0.0781752	0.043019388	0.116418734	0.09009666	0.06147513	0.15155938	0.081488386	0.09624743	0.057549402	0.068489276	0.06698017	0.0	0.07619986	0.14681496	0.08501005	0.086224794	0.092013314	0.09270082	0.07859539	0.06604591	0.08128875	0.04703459	0.07997554	0.19613124	0.044478968	0.04519452	0.07033162	0.0802349	0.11740725	0.02922274	0.07001706	0.09223357	0.08034284	0.030209519	0.057685036	0.058594596	0.12443862	0.15670906	0.097052276
mCnmHhZqt2inAcjW	0.091586486	0.080968216	0.08462514	0.08984022	0.10053303	0.088038564	0.09096799	0.09321964	0.10568211	0.09428124	0.10068571	0.029465612	0.05705564	0.075269565	0.09430726	0.03727415	0.07524618	0.07447845	0.07337657	0.07482175	0.059475925	0.018986613	0.087833025	0.073119275	0.072168775	0.093105234	0.09112486	0.027806971	0.097848214	0.029413244	0.06333	0.07977156	0.06928511	0.07799477	0.03958036	0.089149244	0.0	0.096916415	0.084392786	0.07976445	0.15630454	0.04110544	0.109057635	0.005457332	0.06786848	0.0038788298	0.101497725	0.07050516	0.11732205	0.04946351	0.09835142	0.11853244	0.09554978	0.06467	0.120495684	0.07661634	0.058072466	0.08307819	0.08831661	0.07282165	0.10620217	0.08820352	0.0947409	0.031885657	0.08965	0.045094922	0.051777516	0.06792757	0.041957725	0.07525178	0.07758554	0.07350876	0.036615092	0.111903094	0.0766014	0.07903456	0.10197708	0.07475847	0.07474519	0.06954702	0.083660424	0.06470495	0.09865591	0.13188006	0.13833901	0.018794129	0.065711915	0.07363615	0.11105125	0.07557256	0.04521635	0.114950076	0.088373594	0.05935801	0.15406322	0.0785825	0.09382933	0.053798016	0.066290095	0.06443316	0.0	0.07413734	0.14439256	0.08308297	0.089595765	0.09564585	0.091029845	0.076439425	0.06110968	0.07943404	0.050722655	0.07808846	0.19468942	0.041997693	0.0408801	0.067425385	0.07586185	0.11546277	0.03231664	0.06803381	0.090083264	0.07591089	0.024574485	0.061873022	0.06280861	0.12233498	0.16230392	0.09448871
dL08T5Kl2SBzD6E4	0.092360824	0.08207602	0.08642132	0.09150759	0.10270433	0.08918071	0.087542504	0.086994134	0.10730892	0.09535423	0.10224654	0.032875765	0.06368196	0.068484835	0.09701763	0.030159032	0.076722346	0.07608476	0.0674718	0.070242845	0.054209102	0.025006104	0.08298621	0.07799463	0.072733924	0.09390508	0.09247704	0.032998793	0.102749854	0.036205962	0.06583916	0.081032686	0.07080672	0.08174708	0.03734946	0.09186443	0.0	0.10309206	0.08530777	0.08130944	0.14861709	0.048399683	0.10978702	0.00044448374	0.069668636	0.0	0.096588336	0.07187472	0.118313484	0.045258913	0.09247446	0.115575016	0.089734174	0.06668842	0.12188751	0.077794984	0.05979059	0.08522197	0.09031251	0.07993312	0.10793275	0.08441909	0.09674777	0.030279592	0.09100779	0.048621338	0.05549813	0.07101799	0.045898434	0.077151276	0.079904355	0.07531952	0.042750575	0.117138356	0.07843738	0.081109524	0.105579756	0.079266585	0.07658878	0.07661797	0.08538843	0.067328855	0.1001494	0.13117	0.1346958	0.023420233	0.06702968	0.07481737	0.10554308	0.07789647	0.04237291	0.11619388	0.089371115	0.061297704	0.1493705	0.082023546	0.095876604	0.05757294	0.06813674	0.06808326	0.0	0.076042265	0.14535134	0.08484837	0.08515287	0.09126385	0.09216496	0.07796882	0.06747164	0.08158414	0.047074426	0.079725705	0.19610454	0.043602675	0.04459204	0.07069975	0.08093774	0.117153004	0.026931444	0.070426606	0.09225333	0.08147453	0.031784397	0.054932285	0.056416497	0.12496816	0.15318571	0.09623437
a0qzcAKDGHbkL991	0.091844045	0.08269319	0.08681481	0.091614895	0.10189514	0.09000397	0.08709425	0.09077145	0.10672341	0.09615786	0.10209169	0.03253271	0.06185005	0.071535364	0.0965696	0.03188143	0.077213794	0.07608312	0.06962575	0.0698444	0.057269145	0.02423695	0.083775416	0.076637655	0.07328195	0.094893165	0.09244373	0.032269914	0.101615384	0.035237446	0.06536577	0.0812646	0.07100005	0.08235863	0.03749215	0.0914231	0.0	0.10184908	0.0862366	0.08188496	0.14941317	0.045767017	0.11083051	0.0051779323	0.06996164	0.0016442746	0.09982134	0.07245564	0.119290635	0.04630763	0.09513175	0.11592737	0.09139032	0.06670384	0.12224806	0.07826927	0.062384125	0.085159	0.09036194	0.07881636	0.10812347	0.08364959	0.09733359	0.03204747	0.09110504	0.047736015	0.055232305	0.07074302	0.045505855	0.077022046	0.07956747	0.07562488	0.041610174	0.11491529	0.07895366	0.08094365	0.10388682	0.08065261	0.07701104	0.07341914	0.08559121	0.06693652	0.10063926	0.13164717	0.131806	0.02440281	0.067647584	0.07550311	0.10909542	0.07843487	0.04275294	0.11652675	0.09016835	0.061063427	0.15157774	0.08158094	0.096036375	0.057807095	0.06809129	0.06731747	0.0	0.076198004	0.1471686	0.085133605	0.084530674	0.091683745	0.092783414	0.07874974	0.06587206	0.08163315	0.04855199	0.07944689	0.19562566	0.043368205	0.045376413	0.07006318	0.08001929	0.11734197	0.028724287	0.0705826	0.09204138	0.07963302	0.030680642	0.05774521	0.057948425	0.123650685	0.15580045	0.09645587
